BibID,Collection,Directory,File Path,,Link to Print at Penn,,,File name,
3279451,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\d11_h34_1909,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3279451,,,d11_h34_1909,"Other: Hafız İbrahim Âgâh Paşa, -1916 - Vakayi-yi tarihiye / eser-i Hafız İbrahim Âgâh Paşa."" alt=""Other: Hafız İbrahim Âgâh Paşa, -1916 - Vakayi-yi tarihiye / eser-i Hafız İbrahim Âgâh Paşa.""></td>"
3278587,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\d373_s6719_1911,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3278587,,,d373_s6719_1911,"Other: Sorel, Albert, 1842-1906 - On sekizinci asırda Mesele-yi Şarkiye ve Kaynarca Muahedesi : Muallim Alber Sorelʼin Question d'Orient au XVIIIme siècle unvanlı eser-i meşhurı̂nin tercüme-yi kâmilesidir / [mütercimi] Yusuf Ziya."" alt=""Other: Sorel, Albert, 1842-1906 - On sekizinci asırda Mesele-yi Şarkiye ve Kaynarca Muahedesi : Muallim Alber Sorelʼin Question d'Orient au XVIIIme siècle unvanlı eser-i meşhurı̂nin tercüme-yi kâmilesidir / [mütercimi] Yusuf Ziya.""></td>"
3279489,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\d565_a2_a38_1917,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3279489,,,d565_a2_a38_1917,"Other: Ahmet Rasim, 1864?-1932 - Romanya mektupları / Ahmet Rasim."" alt=""Other: Ahmet Rasim, 1864?-1932 - Romanya mektupları / Ahmet Rasim.""></td>"
3287351,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dc132_y57_1800z,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3287351,,,dc132_y57_1800z,"Other: Yirmisekiz Mehmet Çelebi, -1732 - Bin yüz otuz iki tarihinde Devlet-i Aliye-yi Osmaniye tarafından elçilik ile Fransa'ya azimet etmiş olan Mehmet Efendi'nin sefaretnamesidir."" alt=""Other: Yirmisekiz Mehmet Çelebi, -1732 - Bin yüz otuz iki tarihinde Devlet-i Aliye-yi Osmaniye tarafından elçilik ile Fransa'ya azimet etmiş olan Mehmet Efendi'nin sefaretnamesidir.""></td>"
3280039,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dc213_2_a4187_1900a,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280039,,,dc213_2_a4187_1900a,"Other: Napoleon I, Emperor of the French, 1769-1821 - Napolyon'un âsâr-ı müntahabesi / mütercimi, Ahmet Refik."" alt=""Other: Napoleon I, Emperor of the French, 1769-1821 - Napolyon'un âsâr-ı müntahabesi / mütercimi, Ahmet Refik.""></td>"
1607505,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr436_s453_1913,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=1607505,,,dr436_s453_1913,"Other: Selânikli Hilmi - Musavver büyük Osmanlı tarihi / Selânikli Hilmi."" alt=""Other: Selânikli Hilmi - Musavver büyük Osmanlı tarihi / Selânikli Hilmi.""></td>"
1902203,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr438_1_m446_1911,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=1902203,,,dr438_1_m446_1911,"Other: Mehmet Memduh Paşa, 1839-1925 - Halʼler-iclâslar / müellifi, Mehmet Memduh."" alt=""Other: Mehmet Memduh Paşa, 1839-1925 - Halʼler-iclâslar / müellifi, Mehmet Memduh.""></td>"
3278592,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr476_i44_1914,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3278592,,,dr476_i44_1914,"Other: İleri, Celâl Nuri, 1877-1939 - İttihad-ı İslam ve Almanya / Celal Nuri."" alt=""Other: İleri, Celâl Nuri, 1877-1939 - İttihad-ı İslam ve Almanya / Celal Nuri.""></td>"
3280033,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr479_g7,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280033,,,dr479_g7,"Other: Çerkesşeyhizade Halil Halit, 1869-1931 - Türk hakimiyeti ve İngiliz cihangirliği / eser-i M. Halil Halid."" alt=""Other: Çerkesşeyhizade Halil Halit, 1869-1931 - Türk hakimiyeti ve İngiliz cihangirliği / eser-i M. Halil Halid.""></td>"
3282911,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr481_e684_1928,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3282911,,,dr481_e684_1928,"Other: Enverî, active 1465 - Düsturnamei Enverı̂ : Pariste millı̂ kütüpanede bulunan yegâne nüshadan Mükrimin Halil Bey tarafından istinsah ve neşredilen bu eser mumaileyhin bir mukaddemesini muhtevidir."" alt=""Other: Enverî, active 1465 - Düsturnamei Enverı̂ : Pariste millı̂ kütüpanede bulunan yegâne nüshadan Mükrimin Halil Bey tarafından istinsah ve neşredilen bu eser mumaileyhin bir mukaddemesini muhtevidir.""></td>"
3278591,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr486_m534_1910,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3278591,,,dr486_m534_1910,"Other: Midhat Paşa, 1822-1884 - Türkiye'nin mâzisi ve istikbali / muharriri, Midhat Paşa, mütercimi, A. R."" alt=""Other: Midhat Paşa, 1822-1884 - Türkiye'nin mâzisi ve istikbali / muharriri, Midhat Paşa, mütercimi, A. R.""></td>"
3285379,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr501_a39_1923,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3285379,,,dr501_a39_1923,"Other: Ahmet Refik, 1880 or 1881-1937 - Sultan Cem : (864-900) / Ahmet Refik."" alt=""Other: Ahmet Refik, 1880 or 1881-1937 - Sultan Cem : (864-900) / Ahmet Refik.""></td>"
3283085,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr506_a46_1909,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283085,,,dr506_a46_1909,"Other: Ahmet Refik, 1880 or 1881-1937 - Devr-i Süleyman-ı Kanunı̂de Birinci Viyana Muhasarası : 936 H, 1529 M / Ahmed Refik."" alt=""Other: Ahmet Refik, 1880 or 1881-1937 - Devr-i Süleyman-ı Kanunı̂de Birinci Viyana Muhasarası : 936 H, 1529 M / Ahmed Refik.""></td>"
3283393,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr544_r44_1911,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283393,,,dr544_r44_1911,"Other: Ahmet Refik, 1880 or 1881-1937 - Baltacı Mehmet Paşa ve Büyük Petro, 1711-1911"" alt=""Other: Ahmet Refik, 1880 or 1881-1937 - Baltacı Mehmet Paşa ve Büyük Petro, 1711-1911""></td>"
3281865,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr553_a37_1869,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3281865,,,dr553_a37_1869,"Other: Ahmet Resmî Efendi, Giridî, 1700-1783 - Devlet-i Âliye canibinden Prusya kralı meşhur Büyük Frederik nezdine sefir tayîn kılınmış olan Kethüda-yi Sadr-i Âl-i Giridî Ahmet Resmî Efendinin ... Hulâsat ül-itibar nam-i tarihçesidir."" alt=""Other: Ahmet Resmî Efendi, Giridî, 1700-1783 - Devlet-i Âliye canibinden Prusya kralı meşhur Büyük Frederik nezdine sefir tayîn kılınmış olan Kethüda-yi Sadr-i Âl-i Giridî Ahmet Resmî Efendinin ... Hulâsat ül-itibar nam-i tarihçesidir.""></td>"
6229137,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr557_a35_1924_v2,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6229137,,,dr557_a35_1924_v2,"Other: Ahmet Rasim, 1864?-1932 - İstibdattan hâkimiyet-i milliyeye / Ahmet Rasim."" alt=""Other: Ahmet Rasim, 1864?-1932 - İstibdattan hâkimiyet-i milliyeye / Ahmet Rasim.""></td>"
3280071,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr568_8_gh3_a3_1917,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280071,,,dr568_8_gh3_a3_1917,"Other: Hayreddin Nedim - Bir elçinin tarihçe-i sefareti, 1207-1208 / Hayreddin Nedim."" alt=""Other: Hayreddin Nedim - Bir elçinin tarihçe-i sefareti, 1207-1208 / Hayreddin Nedim.""></td>"
3283309,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr568_8_m68_a3_1913,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283309,,,dr568_8_m68_a3_1913,"Other: Mizancı Murad, 1853-1914? - Meskenet maʻzeret teşkil eder mi : Mücahede-yi milliyeden : Mizan-ı kadim ve Düyun-ı umumiye komiserliği devirleri / eser-i Ebülfaruk."" alt=""Other: Mizancı Murad, 1853-1914? - Meskenet maʻzeret teşkil eder mi : Mücahede-yi milliyeden : Mizan-ı kadim ve Düyun-ı umumiye komiserliği devirleri / eser-i Ebülfaruk.""></td>"
3280138,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr568_8_s23_m4_1911,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280138,,,dr568_8_s23_m4_1911,"Other: Mehmet Galip, 1865-1935 - Sadullah Paşa yahut mezardan nida / muellifi, Mehmet Galip Bey."" alt=""Other: Mehmet Galip, 1865-1935 - Sadullah Paşa yahut mezardan nida / muellifi, Mehmet Galip Bey.""></td>"
3278289,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr568_8_s93_a3_1925,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3278289,,,dr568_8_s93_a3_1925,"Other: Süleyman Nazif, 1869-1927 - İki dost : yeni vesaik-i ibtina ile yazılmışdır / Süleyman Nazif."" alt=""Other: Süleyman Nazif, 1869-1927 - İki dost : yeni vesaik-i ibtina ile yazılmışdır / Süleyman Nazif.""></td>"
3280430,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr568_b37_1909,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280430,,,dr568_b37_1909,"Other: Basiretçi Ali, 1845?-1910? - İstanbul'da yarım asırlık vakayi-yi mühimme / muharriri, Ali."" alt=""Other: Basiretçi Ali, 1845?-1910? - İstanbul'da yarım asırlık vakayi-yi mühimme / muharriri, Ali.""></td>"
3277894,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr568_y87_1891,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3277894,,,dr568_y87_1891,"Other: Yusuf Kâmil Paşa, 1808-1876 - Eser-i Kâmil Paşa / müellifi merhum Kâmil Paşa."" alt=""Other: Yusuf Kâmil Paşa, 1808-1876 - Eser-i Kâmil Paşa / müellifi merhum Kâmil Paşa.""></td>"
3279320,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr569_s85_1908,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3279320,,,dr569_s85_1908,"Other: Süleyman Paşa, 1838-1892 - Hiss-i inkılâp : yahut Sultan Abdülazizin ḫalʻi ile Sultan Murad-ı ḫāmisiñ cülusu / muharriri, Süleyman Paşa."" alt=""Other: Süleyman Paşa, 1838-1892 - Hiss-i inkılâp : yahut Sultan Abdülazizin ḫalʻi ile Sultan Murad-ı ḫāmisiñ cülusu / muharriri, Süleyman Paşa.""></td>"
3279971,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr569_t48_1906,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3279971,,,dr569_t48_1906,"Other: Nureddin Tevfik - Sultan Azizʼin hal'i ve intiharı / Tevfik Nureddin."" alt=""Other: Nureddin Tevfik - Sultan Azizʼin hal'i ve intiharı / Tevfik Nureddin.""></td>"
3280089,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr571_a138_1918,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280089,,,dr571_a138_1918,"Other: Abdurrahman Şeref, 1853-1925 - Sultan Abdülhamid-i Sanı̂ʼye dair / [yazanlar] Abdürrahman Şeref [ve] Ahmed Refik."" alt=""Other: Abdurrahman Şeref, 1853-1925 - Sultan Abdülhamid-i Sanı̂ʼye dair / [yazanlar] Abdürrahman Şeref [ve] Ahmed Refik.""></td>"
3283405,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr572_y86_1909,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283405,,,dr572_y86_1909,"Other: Yunus Nadi, 1880-1945 - İhtilâl ve inkilâb-ı Osmanî, 31 Mart-14 Nisan 1325 [1909] : hâdisat, ihtisasat, hakayik / Yunus Nadi."" alt=""Other: Yunus Nadi, 1880-1945 - İhtilâl ve inkilâb-ı Osmanî, 31 Mart-14 Nisan 1325 [1909] : hâdisat, ihtisasat, hakayik / Yunus Nadi.""></td>"
3283439,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr573_3_s249_1913,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283439,,,dr573_3_s249_1913,"Other: Abdülkadir Kemali, 1889-1949 - (Şehzâde) Gazi Süleyman Paşa'nin vekayi'-i tarihiyesi / sahib-i eser, Abdülkadir Kemali."" alt=""Other: Abdülkadir Kemali, 1889-1949 - (Şehzâde) Gazi Süleyman Paşa'nin vekayi'-i tarihiyesi / sahib-i eser, Abdülkadir Kemali.""></td>"
3282919,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr573_5_z1_r12_1910,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3282919,,,dr573_5_z1_r12_1910,"Other: Râci, Hüseyin - Tarihçe-i vak'a-i Zağra / müellifi, Hüseyin Râci."" alt=""Other: Râci, Hüseyin - Tarihçe-i vak'a-i Zağra / müellifi, Hüseyin Râci.""></td>"
3278332,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr584_a94_1924,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3278332,,,dr584_a94_1924,"Other: Aykaç, Fazıl Ahmet, 1884-1967 - Kırpıntı / Fazıl Ahmet."" alt=""Other: Aykaç, Fazıl Ahmet, 1884-1967 - Kırpıntı / Fazıl Ahmet.""></td>"
3278569,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr589_m44_1921,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3278569,,,dr589_m44_1921,"Other: Mehmet Arif, 1882-1926 - Anadolu inkılabı : mücahedat-i milliye hatıratı, 1335-1339 / Mehmet Arif."" alt=""Other: Mehmet Arif, 1882-1926 - Anadolu inkılabı : mücahedat-i milliye hatıratı, 1335-1339 / Mehmet Arif.""></td>"
3274229,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr590_i44_1926,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3274229,,,dr590_i44_1926,"Other: İleri, Celâl Nuri, 1877-1939 - Türk inkilabi / Celâl Nuri."" alt=""Other: İleri, Celâl Nuri, 1877-1939 - Türk inkilabi / Celâl Nuri.""></td>"
3279982,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dr701_s5_a17_1920,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3279982,,,dr701_s5_a17_1920,"Other: Ahmet Hamdi - Arnavutluk hakkında mutalâa-i muhtasara : Arnavut hükûmeti nasıl olumludur / muharriri, Ahmed Hamdi."" alt=""Other: Ahmet Hamdi - Arnavutluk hakkında mutalâa-i muhtasara : Arnavut hükûmeti nasıl olumludur / muharriri, Ahmed Hamdi.""></td>"
3276480,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\ds26_t45_1914,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3276480,,,ds26_t45_1914,"Other: Tekinalp, Munis, 1883-1961 - Türan / Tekin."" alt=""Other: Tekinalp, Munis, 1883-1961 - Türan / Tekin.""></td>"
3279884,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\ds413_s645_1883,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3279884,,,ds413_s645_1883,"Other: Şirvanlı Ahmet Hamdi Efendi, 1831?-1890 - Hindistan ve Svat ve Afganistan Seyahatnamesi."" alt=""Other: Şirvanlı Ahmet Hamdi Efendi, 1831?-1890 - Hindistan ve Svat ve Afganistan Seyahatnamesi.""></td>"
3283386,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\ds51_k18_e37_1915,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283386,,,ds51_k18_e37_1915,"Other: Halil Edhem, 1861-1938 - Kayseriye şehri ; mebani-i İslâmiye ve kitabeleri : Selçukî tarihinden bir kıtʼa / Halil Edhem."" alt=""Other: Halil Edhem, 1861-1938 - Kayseriye şehri ; mebani-i İslâmiye ve kitabeleri : Selçukî tarihinden bir kıtʼa / Halil Edhem.""></td>"
3280019,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\ds51_s22_a45_1924,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280019,,,ds51_s22_a45_1924,"Other: Ali Sâib, 1887-1939 - Kilikya faciaları ve Urfaʼnın kurtuluş mücadeleleri / Ali Sâib."" alt=""Other: Ali Sâib, 1887-1939 - Kilikya faciaları ve Urfaʼnın kurtuluş mücadeleleri / Ali Sâib.""></td>"
3280058,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\ds542_m83_1925,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3280058,,,ds542_m83_1925,"Other: Mübarek Galip - HIndistanda Türk hükümdarları : Timurilerin Hindistana dahil oldukları zamana kadar ve 603-962 senelerine Delhide icraî saltanat eden hükümdarlar / eser-i Mübarek Galip."" alt=""Other: Mübarek Galip - HIndistanda Türk hükümdarları : Timurilerin Hindistana dahil oldukları zamana kadar ve 603-962 senelerine Delhide icraî saltanat eden hükümdarlar / eser-i Mübarek Galip.""></td>"
3285455,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\dt238_t8_m446_1914,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3285455,,,dt238_t8_m446_1914,"Other: Mehmet Nuri - Trablus Garb : vilayetin ahval-i coğrafiye, ziraiye, sınaiye ve tarihiyesi, vilayetin taksimat-ı idariyesi, vilayetin ahval-i tarihiyesi, vilayetin hinterland ve hudud mesaili / eser-i Mehmed Nuri ; Mahmud Naci."" alt=""Other: Mehmet Nuri - Trablus Garb : vilayetin ahval-i coğrafiye, ziraiye, sınaiye ve tarihiyesi, vilayetin taksimat-ı idariyesi, vilayetin ahval-i tarihiyesi, vilayetin hinterland ve hudud mesaili / eser-i Mehmed Nuri ; Mahmud Naci.""></td>"
3277853,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\hm606_t9_s23_1927,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3277853,,,hm606_t9_s23_1927,"Other: Sadak, Necmeddin Sadık, 1890-1953 - İçtimaiyat / Maḳs Bonafos ve Necmeddīn Ṣadīḳ."" alt=""Other: Sadak, Necmeddin Sadık, 1890-1953 - İçtimaiyat / Maḳs Bonafos ve Necmeddīn Ṣadīḳ.""></td>"
3283358,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\jq1802_l87_1922,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3283358,,,jq1802_l87_1922,"Other: Lütfi Fikri, 1872-1934 - Hükümdarlık karşısında milliyet ve mesuliyet ve tefrik-i kuva mesaili / Lûtfi Fikri."" alt=""Other: Lütfi Fikri, 1872-1934 - Hükümdarlık karşısında milliyet ve mesuliyet ve tefrik-i kuva mesaili / Lûtfi Fikri.""></td>"
3276585,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\jq1805_s235_1913,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3276585,,,jq1805_s235_1913,"Other: Sadık, Mehmud - Takvimden yapraklar / [hazırlayan] Mehmud Sadık."" alt=""Other: Sadık, Mehmud - Takvimden yapraklar / [hazırlayan] Mehmud Sadık.""></td>"
3285431,Ottoman,sceti-completed\One_Off_Printed\ottoman_brittles,sceti-completed\One_Off_Printed\ottoman_brittles\pl123_e474_1912,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=3285431,,,pl123_e474_1912,"Other: Emre, Ahmet Cevat, 1876-1961 - Lisan-ı Osmanı̂ : Sarf ve nahv dersleri / muharriri, Ahmet Cevat."" alt=""Other: Emre, Ahmet Cevat, 1876-1961 - Lisan-ı Osmanı̂ : Sarf ve nahv dersleri / muharriri, Ahmet Cevat.""></td>"
