STATUS ,BibID,Collection,Directory,File Path,,Link to Print at Penn,,,File name,,FOUND PATH
MATCH,7069021,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n46,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069021,,,printcoll8_box21b_n46,,./FurnessPlaybills/printcoll8_box21b/n46
MATCH,7069032,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n47,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069032,,,printcoll8_box21b_n47,,./FurnessPlaybills/printcoll8_box21b/n47
MATCH,7069063,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n48,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069063,,,printcoll8_box21b_n48,,./FurnessPlaybills/printcoll8_box21b/n48
MATCH,7069067,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n49,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069067,,,printcoll8_box21b_n49,,./FurnessPlaybills/printcoll8_box21b/n49
MATCH,7066554,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n5,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066554,,,printcoll8_box21b_n5,,./FurnessPlaybills/printcoll8_box21b/n5
MATCH,7069074,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n50,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069074,,,printcoll8_box21b_n50,,./FurnessPlaybills/printcoll8_box21b/n50
MATCH,7069175,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n51,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069175,,,printcoll8_box21b_n51,,./FurnessPlaybills/printcoll8_box21b/n51
MATCH,7069179,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n52,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069179,,,printcoll8_box21b_n52,,./FurnessPlaybills/printcoll8_box21b/n52
MATCH,7069182,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n53,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069182,,,printcoll8_box21b_n53,,./FurnessPlaybills/printcoll8_box21b/n53
MATCH,7069200,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n54,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069200,,,printcoll8_box21b_n54,,./FurnessPlaybills/printcoll8_box21b/n54
MATCH,7069201,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n55,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069201,,,printcoll8_box21b_n55,,./FurnessPlaybills/printcoll8_box21b/n55
MATCH,7069208,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n56,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069208,,,printcoll8_box21b_n56,,./FurnessPlaybills/printcoll8_box21b/n56
MATCH,7069218,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n57,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069218,,,printcoll8_box21b_n57,,./FurnessPlaybills/printcoll8_box21b/n57
MATCH,7069243,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n58,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069243,,,printcoll8_box21b_n58,,./FurnessPlaybills/printcoll8_box21b/n58
MATCH,7069253,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n59,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7069253,,,printcoll8_box21b_n59,,./FurnessPlaybills/printcoll8_box21b/n59
MATCH,7066559,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n6,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066559,,,printcoll8_box21b_n6,,./FurnessPlaybills/printcoll8_box21b/n6
MATCH,7074478,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n60,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074478,,,printcoll8_box21b_n60,,./FurnessPlaybills/printcoll8_box21b/n60
MATCH,7074485,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n61,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074485,,,printcoll8_box21b_n61,,./FurnessPlaybills/printcoll8_box21b/n61
MATCH,7074498,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n62,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074498,,,printcoll8_box21b_n62,,./FurnessPlaybills/printcoll8_box21b/n62
MATCH,7074541,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n63,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074541,,,printcoll8_box21b_n63,,./FurnessPlaybills/printcoll8_box21b/n63
MATCH,7074571,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n64,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074571,,,printcoll8_box21b_n64,,./FurnessPlaybills/printcoll8_box21b/n64
MATCH,7074596,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n65,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074596,,,printcoll8_box21b_n65,,./FurnessPlaybills/printcoll8_box21b/n65
MATCH,7074605,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n66,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074605,,,printcoll8_box21b_n66,,./FurnessPlaybills/printcoll8_box21b/n66
MATCH,7074665,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n67,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074665,,,printcoll8_box21b_n67,,./FurnessPlaybills/printcoll8_box21b/n67
MATCH,7074688,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n68,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074688,,,printcoll8_box21b_n68,,./FurnessPlaybills/printcoll8_box21b/n68
MATCH,7074727,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n69,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074727,,,printcoll8_box21b_n69,,./FurnessPlaybills/printcoll8_box21b/n69
MATCH,7066628,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n7,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066628,,,printcoll8_box21b_n7,,./FurnessPlaybills/printcoll8_box21b/n7
MATCH,7074773,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n70,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074773,,,printcoll8_box21b_n70,,./FurnessPlaybills/printcoll8_box21b/n70
MATCH,7074785,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n71,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074785,,,printcoll8_box21b_n71,,./FurnessPlaybills/printcoll8_box21b/n71
MATCH,7074796,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n72,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074796,,,printcoll8_box21b_n72,,./FurnessPlaybills/printcoll8_box21b/n72
MATCH,7074800,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n73,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7074800,,,printcoll8_box21b_n73,,./FurnessPlaybills/printcoll8_box21b/n73
MATCH,7075624,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n74,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075624,,,printcoll8_box21b_n74,,./FurnessPlaybills/printcoll8_box21b/n74
MATCH,7075639,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n75,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075639,,,printcoll8_box21b_n75,,./FurnessPlaybills/printcoll8_box21b/n75
MATCH,7075650,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n76,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075650,,,printcoll8_box21b_n76,,./FurnessPlaybills/printcoll8_box21b/n76
MATCH,7075662,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n77,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075662,,,printcoll8_box21b_n77,,./FurnessPlaybills/printcoll8_box21b/n77
MATCH,7075708,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n78,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075708,,,printcoll8_box21b_n78,,./FurnessPlaybills/printcoll8_box21b/n78
MATCH,7075736,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n79,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075736,,,printcoll8_box21b_n79,,./FurnessPlaybills/printcoll8_box21b/n79
MATCH,7066699,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n8,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066699,,,printcoll8_box21b_n8,,./FurnessPlaybills/printcoll8_box21b/n8
MATCH,7075747,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n80,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075747,,,printcoll8_box21b_n80,,./FurnessPlaybills/printcoll8_box21b/n80
MATCH,7075767,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n81,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075767,,,printcoll8_box21b_n81,,./FurnessPlaybills/printcoll8_box21b/n81
MATCH,7075798,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n82,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075798,,,printcoll8_box21b_n82,,./FurnessPlaybills/printcoll8_box21b/n82
MATCH,7075814,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n83,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075814,,,printcoll8_box21b_n83,,./FurnessPlaybills/printcoll8_box21b/n83
MATCH,7075899,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n84,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075899,,,printcoll8_box21b_n84,,./FurnessPlaybills/printcoll8_box21b/n84
MATCH,7075906,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n85,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075906,,,printcoll8_box21b_n85,,./FurnessPlaybills/printcoll8_box21b/n85
MATCH,7075915,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n86,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7075915,,,printcoll8_box21b_n86,,./FurnessPlaybills/printcoll8_box21b/n86
MATCH,7077206,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n87,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7077206,,,printcoll8_box21b_n87,,./FurnessPlaybills/printcoll8_box21b/n87
MATCH,7077209,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n88,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7077209,,,printcoll8_box21b_n88,,./FurnessPlaybills/printcoll8_box21b/n88
MATCH,7077221,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n89,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7077221,,,printcoll8_box21b_n89,,./FurnessPlaybills/printcoll8_box21b/n89
MATCH,7066709,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n9,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7066709,,,printcoll8_box21b_n9,,./FurnessPlaybills/printcoll8_box21b/n9
MATCH,7077231,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_box21b_n90,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7077231,,,printcoll8_box21b_n90,,./FurnessPlaybills/printcoll8_box21b/n90
MATCH,7064607,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n1,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064607,,,printcoll8_oversize_n1,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n1
MATCH,7065608,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n10,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065608,,,printcoll8_oversize_n10,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n10
MATCH,7065615,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n11,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065615,,,printcoll8_oversize_n11,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n11
MATCH,7065631,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n12,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065631,,,printcoll8_oversize_n12,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n12
MATCH,7065758,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n13,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065758,,,printcoll8_oversize_n13,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n13
MATCH,7065767,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n14,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065767,,,printcoll8_oversize_n14,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n14
MATCH,7065783,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n15,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065783,,,printcoll8_oversize_n15,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n15
MATCH,7065811,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n16,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065811,,,printcoll8_oversize_n16,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n16
MATCH,7065830,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n17,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065830,,,printcoll8_oversize_n17,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n17
MATCH,7065854,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n18,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065854,,,printcoll8_oversize_n18,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n18
MATCH,7064620,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n2,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064620,,,printcoll8_oversize_n2,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n2
MATCH,7064671,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n3,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064671,,,printcoll8_oversize_n3,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n3
MATCH,7064687,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n4,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064687,,,printcoll8_oversize_n4,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n4
MATCH,7064731,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n5,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7064731,,,printcoll8_oversize_n5,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n5
MATCH,7065420,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n6,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065420,,,printcoll8_oversize_n6,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n6
MATCH,7065481,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n7,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065481,,,printcoll8_oversize_n7,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n7
MATCH,7065520,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n8,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065520,,,printcoll8_oversize_n8,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n8
MATCH,7065592,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_oversize_n9,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7065592,,,printcoll8_oversize_n9,,./FurnessPlaybills/printcoll8_oversize/printcoll8_oversize_n9
MATCH,6980739,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n1,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980739,,,printcoll8_v11_n1,,./FurnessPlaybills/printcoll8_v11/n1
MATCH,6980765,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n10,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980765,,,printcoll8_v11_n10,,./FurnessPlaybills/printcoll8_v11/n10
MATCH,6996254,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n100,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996254,,,printcoll8_v11_n100,,./FurnessPlaybills/printcoll8_v11/n100
MATCH,6996259,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n101,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996259,,,printcoll8_v11_n101,,./FurnessPlaybills/printcoll8_v11/n101
